version:,2
modelname:,ちゃむ式新宿のアサシ
boneframe_ct:,16478
bone_name,frame_num,Xpos,Ypos,Zpos,Xrot,Yrot,Zrot,phys_disable,interp_x_ax,interp_x_ay,interp_x_bx,interp_x_by,interp_y_ax,interp_y_ay,interp_y_bx,interp_y_by,interp_z_ax,interp_z_ay,interp_z_bx,interp_z_by,interp_r_ax,interp_r_ay,interp_r_bx,interp_r_by
右人指２,3548,0.0,0.0,0.0,0.3510445447554242,-0.22073680851636895,14.890517468536153,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3556,0.0,0.0,0.0,0.3510445447554242,-0.22073680851636895,14.890517468536153,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3559,0.0,0.0,0.0,0.18975098153200007,-0.11610639925461978,18.84882725805154,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3573,0.0,0.0,0.0,0.18975098153200007,-0.11610639925461978,18.84882725805154,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3577,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3582,0.0,0.0,0.0,0.18975098153200007,-0.11610639925461978,18.84882725805154,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3594,0.0,0.0,0.0,0.18975098153200007,-0.11610639925461978,18.84882725805154,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3599,0.0,0.0,0.0,0.3510445447554242,-0.22073680851636895,14.890517468536153,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3607,-0.0,0.0,0.0,0.039032899593428316,-0.10135688185092472,-23.41204050456286,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3617,-0.0,0.0,0.0,0.039032899593428316,-0.10135688185092472,-23.41204050456286,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3623,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3627,-0.0,0.0,0.0,0.14749096358252795,-0.09746249051260816,14.95304035861699,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3692,-0.0,0.0,0.0,0.14749096358252795,-0.09746249051260816,14.95304035861699,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3702,-0.0,0.0,0.0,3.2876171091024418,7.945013190505584,-69.67245418924146,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3745,-0.0,0.0,0.0,3.2876171091024418,7.945013190505584,-69.67245418924146,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3775,0.0,0.0,0.0,-0.2250405641061568,0.39980729611746635,-39.475050166348204,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指２,3790,-0.0,0.0,0.0,3.3742756345348357,8.106272656520098,-85.13184182825327,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指２,3825,-0.0,0.0,0.0,3.2876171091024418,7.945013190505584,-69.67245418924146,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3840,-0.0,0.0,0.0,0.039032899593428316,-0.10135688185092472,-23.41204050456286,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指２,3865,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3890,-0.0,0.0,0.0,0.039032899593428316,-0.10135688185092472,-23.41204050456286,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3900,-0.0,0.0,0.0,0.019516466240206132,-0.050678488380065535,-11.706032460815454,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3915,-0.0,0.0,0.0,0.039032899593428316,-0.10135688185092472,-23.41204050456286,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,3965,-0.0,0.0,0.0,0.05854933971161403,-0.15203533223226817,-35.118059143898314,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,4055,-0.0,0.0,0.0,0.05854933971161403,-0.15203533223226817,-35.118059143898314,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指２,4165,-0.0,0.0,0.0,3.2876171091024418,7.945013190505584,-69.67245418924146,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指３,0,-0.0,0.0,0.0,0.011071839730645152,-0.03026622923142086,-26.51770181367005,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,225,-0.0,0.0,0.0,0.011071839730645152,-0.03026622923142086,-26.51770181367005,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,234,-0.0,0.0,0.0,-0.009669718676401486,-0.0800601455054676,-48.07125230883684,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,244,0.0,0.0,0.0,0.04264337556858536,-0.029369746128734497,11.057951359675906,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,249,0.0,0.0,0.0,0.02720905051611677,-0.02010923678835955,7.219186054086528,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,257,0.0,0.0,0.0,0.04617843666803032,-0.03130654923082436,11.917382045295536,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,278,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,283,0.0,0.0,0.0,0.04617843666803032,-0.03130654923082436,11.917382045295536,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,305,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,310,0.0,0.0,0.0,0.04617843666803032,-0.03130654923082436,11.917382045295536,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,331,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,610,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,620,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,660,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,671,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,690,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,701,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,704,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,708,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指３,711,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指３,717,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指３,721,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,769,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,774,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,780,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,784,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,790,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,825,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,836,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,848,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,853,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,917,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,920,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,927,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,930,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,943,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,55,0,67,127,55,0,67,127,55,0,67,127,55,0,67,127
右人指３,947,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,950,-0.0,0.0,0.0,0.0037131203124304724,0.012846034088413578,-68.18188490282239,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,956,-0.0,0.0,0.0,-0.0,0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,962,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,968,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,974,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1085,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1090,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1128,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1131,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1135,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1143,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1150,0.0,0.0,0.0,0.025850601846093585,-0.019229961143324984,6.875413999617135,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1153,0.0,0.0,0.0,0.025850601846093585,-0.019229961143324984,6.875413999617135,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1158,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1168,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1175,0.0,0.0,0.0,0.036810063950481614,-0.026037450728665347,9.62558127800339,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1184,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1192,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1197,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1207,0.0,0.0,0.0,0.03357459866592,-0.02409581244736836,8.82344790530629,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1218,0.0,0.0,0.0,-0.04857476946559216,0.05363940396556312,-15.469713592929489,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1228,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1244,0.0,0.0,0.0,-0.04857476946559216,0.05363940396556312,-15.469713592929489,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1254,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1259,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1262,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1265,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1268,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1272,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1275,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1282,0.0,0.0,0.0,0.04054505595987825,-0.028155235467098697,10.542300782145272,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1295,0.0,0.0,0.0,0.061119763654870825,-0.03865876820310299,15.4696860640229,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1298,0.0,0.0,0.0,0.061119763654870825,-0.03865876820310299,15.4696860640229,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1301,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1303,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1306,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1314,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1317,0.0,0.0,0.0,0.05552503492409393,-0.036056594390705896,14.151884787887267,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1331,0.0,0.0,0.0,0.05552503492409393,-0.036056594390705896,14.151884787887267,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1335,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1340,0.0,0.0,0.0,0.05552503492409393,-0.036056594390705896,14.151884787887267,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1352,0.0,0.0,0.0,0.05552503492409393,-0.036056594390705896,14.151884787887267,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1357,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1365,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1375,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1381,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1450,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1460,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1490,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1495,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1499,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1503,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1510,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1560,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1581,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1613,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1621,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1626,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1631,0.0,0.0,0.0,0.02383420068441123,-0.017896477096552597,6.3597598614010336,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1642,0.0,0.0,0.0,0.02383420068441123,-0.017896477096552597,6.3597598614010336,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1648,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1657,0.0,0.0,0.0,0.023834214796567364,-0.01789648876594986,6.359763459536169,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1663,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1670,0.0,0.0,0.0,0.02383420842012397,-0.01789648350318796,6.359761848741123,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1676,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1681,0.0,0.0,0.0,0.02383420068441123,-0.017896477096552597,6.3597598614010336,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1697,0.0,0.0,0.0,0.06260596172325385,-0.0394311615209999,15.813448994901881,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1705,0.0,0.0,0.0,0.06260596172325385,-0.0394311615209999,15.813448994901881,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1708,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1748,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1754,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1781,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1792,0.0,0.0,0.0,0.014157188381599578,-0.011119644559694714,3.8387752595698026,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1794,0.0,0.0,0.0,0.014157188381599578,-0.011119644559694714,3.8387752595698026,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1798,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1803,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1807,0.0,0.0,0.0,0.03582672259770181,-0.025462911029402346,9.396399146714119,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1817,0.0,0.0,0.0,0.03582672259770181,-0.025462911029402346,9.396399146714119,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1830,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1835,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1838,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1841,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1910,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1915,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1922,-0.0,0.0,0.0,-0.09507421503599721,0.18212597246685697,-44.919652142943214,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1962,-0.0,0.0,0.0,-0.09507421503599721,0.18212597246685697,-44.919652142943214,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,1971,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2031,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2034,-0.0,0.0,0.0,0.00297049346420496,0.01027681998890963,-54.54547530611394,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2038,-0.0,0.0,0.0,-0.0,0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2075,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2083,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2089,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2133,-0.0,0.0,0.0,-0.0,0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2141,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2148,-0.0,0.0,0.0,-0.0,0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2150,-0.0,0.0,0.0,-0.0,0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2163,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2170,-0.0,0.0,0.0,-0.0,0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2175,-0.0,0.0,0.0,-0.0,0.0,0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2185,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2203,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2208,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2231,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2237,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2243,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2248,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2258,-0.0,0.0,0.0,0.01111203994114975,-0.030284860955031623,-26.517741467269733,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2263,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2275,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2283,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2305,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2309,-0.0,0.0,0.0,0.005556019390057517,-0.015142432956566608,-13.258869747357876,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2316,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
右人指３,2334,-0.0,0.0,0.0,0.0037131172532571316,0.012846025474274448,-68.18185157968284,False,20,20,107,107,20,20,107,107,20,20,107,107,20,20,107,107
